OBJECTID,PARK_NUMBER,PARK_NAME,SAP_ASSET_ID,HOUSE_NUMBER,STREET_ADDRESS,SUBURB,POST_CODE,LONG,LAT,SHAPE_Length,SHAPE_Area
1320,D1378,MELROSE PLACE PARK (NO. 14),B-RE-2283,14,MELROSE PLACE,RUNCORN,4113,153.068191616875,-27.6105061648482,154.307550256808,1342.88260729012
1321,D1379,WEALTH STREET PARK,B-RE-2282,19,TOORAK PLACE,RUNCORN,4113,153.09131393317,-27.5936721600152,1103.64224187648,32367.2523774821
1322,D1380,TYBERRY STREET PARK,B-RE-2281,26,TINCHBORNE STREET,CHANDLER,4155,153.179377387082,-27.517610000827,597.81081239953,12596.5794949671
1323,D1381,AMAZONS PLACE PARK,B-RE-2280,44,AMAZONS PLACE,JINDALEE,4074,152.952302828,-27.5305876529999,3060.86121405107,100159.899010797
1324,D1383,TEASEL CRESCENT PARK,B-RE-2279,45,TEASEL CRESCENT,FOREST LAKE,4078,152.971467521579,-27.6075129200322,205.111218989545,2004.39961133127
1325,D1384,ARGYLE PLACE PARK,B-RE-2278,3,ARGYLE PLACE,FOREST LAKE,4078,152.957877306587,-27.6236823240052,299.135596142234,5577.62401612907
1326,D1386,STANWORTH ROAD PARK,B-RE-2359,73,STANWORTH ROAD,BOONDALL,4034,153.065491656644,-27.3501699042107,425.668244864987,5827.34690281482
1327,D1387,HEATH STREET PARK,B-RE-2358,14,HEATH STREET,FOREST LAKE,4078,152.969511826842,-27.6099658802052,325.703016444401,5165.40499834878
1328,D1389,GREENHILLS PARK,B-RE-2357,29,GRAHAM STREET,ALDERLEY,4051,152.999746269761,-27.4291940843242,246.773307718614,3147.93994658818
1329,D1390,SCENIC ROAD PARK (NO. 40),B-RE-2356,40,SCENIC ROAD,KENMORE,4069,152.92677181173,-27.5267843653391,699.179786692345,23190.5713944678
1330,D1391,ALICE STREET PARK (ROAD RESERVE),B-RE-2355,,ALICE STREET,KEDRON,4031,153.029646251452,-27.3946655704721,151.08483262024,812.429629228811
1331,D1392,APPIA AVENUE PARK,B-RE-2354,44A,APPIA AVENUE,SEVEN HILLS,4170,153.070006380317,-27.4794994328303,117.338343038206,1071.69149737846
1332,D1393,BAROONA ROAD PARK (ROAD RESERVE),B-RE-2353,,BAROONA ROAD,PADDINGTON,4064,152.992552741279,-27.4652424045858,249.43098381264,3187.49292253096
1333,D0856,SURBITON COURT PARK,B-RE-2413,114,WEEKES ROAD,CARINDALE,4152,153.105287479234,-27.5035687160258,1315.19899832356,26983.6832764578
1334,D0857,PARDALOTE PARK,B-RE-2412,24,WOODLAND STREET,ALGESTER,4115,153.040806169669,-27.607134898927,462.540302452477,3405.90340665748
1335,D0858,MERRI MERRI PARK,B-RE-2411,100,GREENFORD STREET,CHAPEL HILL,4069,152.939795921586,-27.4840685778087,1280.14514109908,34931.6670851982
1336,D0859,ROYAL PARADE PARK (NO. 155),B-RE-2500,155,ROYAL PARADE,ASHGROVE,4060,152.967295309629,-27.4458997072304,465.432042300243,7277.10428891559
1337,D0860,FRANCHINA FAMILY PARK,B-RE-2499,25,JALOMY STREET,BOONDALL,4034,153.059653005245,-27.3512510745575,173.410932512387,1811.00919692821
1338,D0861,BILL LAMOND PARK,B-RE-2498,34,ANDREW STREET,LOTA,4179,153.186577415225,-27.4723497307721,1378.49410653502,55265.884872493
1339,D0862,BRIDGNORTH STREET PARK (NO. 71),B-RE-2497,71,BRIDGNORTH STREET,CARINDALE,4152,153.111161209942,-27.50669582849,467.468970791263,11815.9410172623
1340,D0863,BREENE COURT PARK,B-RE-2496,15,BREENE COURT,CARINDALE,4152,153.111704844081,-27.5108105724108,439.412103883728,4295.71725744793
1341,D0864,MARMINDIE STREET PARK,B-RE-2495,69,NANKOOR STREET,CHAPEL HILL,4069,152.947997076815,-27.493051390932,471.022704238257,3322.18772758567
1342,D0865,KINDILAN PARK,B-RE-2383,72,COBALT STREET,KEPERRA,4054,152.942613839,-27.415369727,1096.96451401979,28152.5856110022
1343,D0867,OLIVIA DRIVE PARK,B-RE-2382,41,OLIVIA DRIVE,CARINA HEIGHTS,4152,153.095468381802,-27.515649763996,1468.57331973807,42885.4542094204
1344,D0869,SUNSET PARK,B-RE-2381,30,MONOPLANE STREET,ASHGROVE,4060,152.97291830664,-27.4520308087044,1449.80367541003,78624.5543108456
1345,D0871,KEMP PLACE PARK (ROAD RESERVE),B-RE-2370,,MARSHALL STREET,FORTITUDE VALLEY,4006,153.034555308383,-27.4596990334608,186.76196875158,1997.33777804595
1346,D0872,OBERON ESPLANADE PARK,B-RE-2369,45,OBERON ESPLANADE,HEMMANT,4174,153.126718874293,-27.4581427500888,1807.68795052658,45009.5447357758
1347,D0873,GOWER STREET PARK,B-RE-2368,21,GOWER STREET,TOOWONG,4066,152.975295273343,-27.4842979967158,308.539195572554,2902.55888697808
1348,D0874,SUZETTE STREET PARK,B-RE-2367,10,COOEE STREET,BURBANK,4156,153.178623546447,-27.5572360623301,799.347121744234,39934.8013419924
1349,D0875,WITTON ROAD PARK ,B-RE-2366,160,WITTON ROAD,INDOOROOPILLY,4068,152.967440265045,-27.5053490068824,61.4565384267535,208.010163251284
1350,D0412,IRONSIDE PARK,B-RE-1914,85,CARMODY ROAD,ST LUCIA,4067,152.996199071,-27.49793762,1511.70653559693,30839.5291550185
1351,D0413,MUNRO PARK,B-RE-1913,65,ARMADALE STREET,ST LUCIA,4067,152.996127222409,-27.4957416426865,260.170200586338,3995.12553302031
1352,D0414,BELLEVUE TERRACE PARK,B-RE-1516,43,SIR FRED SCHONELL DRIVE,ST LUCIA,4067,152.995724502642,-27.4934147121354,240.187596900591,3201.52782535013
1353,D0415,JACK COOK MEMORIAL PARK,B-RE-1515,99,GAILEY ROAD,TARINGA,4068,152.992030044809,-27.4938499047207,670.95825257722,25310.8656699644
1354,D0416,ROBERTSON PARK,B-RE-1514,249,INDOOROOPILLY ROAD,TARINGA,4068,152.988740298661,-27.5025663305079,1018.64986871057,42669.7597630094
1355,D0417,LEX ORD PARK,B-RE-1513,224,INDOOROOPILLY ROAD,ST LUCIA,4067,152.991512953154,-27.5012817850619,389.173310903094,5205.57725530144
1356,D0419,HANDEL STREET PARK,B-RE-1512,78,HANDEL STREET,ST LUCIA,4067,152.997805539699,-27.5116101959432,2595.1924036663,69282.177073277
1357,D0420,SIR JOHN CHANDLER PARK,B-RE-1511,293B,MEIERS ROAD,INDOOROOPILLY,4068,152.994345266597,-27.5165809026537,6184.23456095805,706715.026262619
1358,D0421,GLENCAIRN AVENUE PARK,B-RE-1510,35,GLENCAIRN AVENUE,INDOOROOPILLY,4068,152.983852009679,-27.5106391460355,827.461649494786,12409.4137182672
1359,D0422,JACK SPEARE PARK,B-RE-1509,108,FAIRLEY STREET,INDOOROOPILLY,4068,152.981475921567,-27.5021789830932,770.312498205491,36305.0346184429
1360,D0423,ESSEX ROAD PARK,B-RE-1508,12,ESSEX ROAD,INDOOROOPILLY,4068,152.982240921475,-27.4995201990246,386.788373833404,5729.72591375281
1361,D0424,TARINGA PLAYGROUND PARK,B-RE-1507,29,MOORAK STREET,TARINGA,4068,152.979647274603,-27.4912532046064,404.791276581874,10555.8121497392
1362,D1152,TORONTO ROAD PARK (NO. 143),B-RE-2157,181,TORONTO ROAD,CHANDLER,4155,153.196773577694,-27.513734638618,3047.46592561656,215718.79766218
1363,D1153,STANTON ROAD PARK,B-RE-2156,157,STANTON ROAD,TINGALPA,4173,153.117817425974,-27.478286001817,636.316856818658,16866.1240395395
1364,D1154,MOORDALE STREET PARK,B-RE-2155,67,MOORDALE STREET,CHAPEL HILL,4069,152.95807039302,-27.5037888227584,157.948295986647,1350.9963035793
1365,D1155,ALLAMANDA STREET PARK,B-RE-2154,41,ALLAMANDA STREET,THE GAP,4061,152.936188155,-27.450067173,1141.88509770597,15587.8136316996
1366,D1156,TRISTANIA CLOSE PARK,B-RE-2153,18,PARKLANDS STREET,CALAMVALE,4116,153.057834792996,-27.6195994917372,618.550955947141,13223.857890661
1367,D1157,SEVEN HILLS BUSHLAND RESERVE,B-RE-2111,27,DALRELLO STREET,CARINA,4152,153.08404057213,-27.4788348629911,4915.43635745711,587397.186636821
1368,D1158,MULBEAM PARK,B-RE-2069,131,MULLER ROAD,BOONDALL,4034,153.054103299901,-27.3516776698657,794.141604161228,28563.1804260397
1369,D1159,SOLAR PARK,B-RE-2068,7,ECLIPSE STREET,BRIDGEMAN DOWNS,4035,152.984658655897,-27.3705586048873,1218.1273545597,26179.613227775
1370,D1160,GARRETT PARK,B-RE-2152,38,KALANDA STREET,RUNCORN,4113,153.081888703113,-27.5897566222704,509.424895734308,8889.47054834144
1371,D1162,BELMONT HILLS BUSHLAND,B-RE-2151,470,WEEKES ROAD,CARINDALE,4152,153.120616416966,-27.5090153245082,6944.93026027947,961618.337565509
1372,D1163,COLIN HOGAN PARK,B-RE-2150,100,WHITEHEAD ROAD,THE GAP,4061,152.946109869398,-27.4547540974909,177.466377452395,1793.2635930144
1373,D1164,BRUNSWICK STREET PARK,B-RE-2149,165,BRUNSWICK STREET,FORTITUDE VALLEY,4006,153.031327158226,-27.4558505690114,94.0382786464315,471.148775129817
1374,D0613,SHAND STREET PARK (NO. 131),B-RE-1670,21,PICNIC STREET,ENOGGERA,4051,152.999202162701,-27.4149815410883,2198.25316208157,77813.4351494085
1375,D0614,MT COOT-THA RESERVE (BARDON SECTION),B-RE-1669,162,PATEN ROAD,BARDON,4065,152.965318431959,-27.4553540107673,7214.64578733927,821866.482177778
1376,D0615,LUGG STREET PARK,B-RE-1668,99,LUGG STREET,RED HILL,4059,152.99223965756,-27.4490228510375,235.644077824443,1002.73401249984
1377,D0616,RAVEN STREET RESERVE,B-RE-1667,815,RODE ROAD,CHERMSIDE WEST,4032,153.004838817182,-27.3867545968994,2764.79724191728,333265.158672432
1378,D0617,JESMOND ROAD PARK (NO. 359),B-RE-1666,359,JESMOND ROAD,FIG TREE POCKET,4069,152.964017094,-27.519823156,1983.70048149245,40723.9276360299
1379,D0618,JESMOND ROAD PARK (NO. 467B),B-RE-1665,467B,JESMOND ROAD,FIG TREE POCKET,4069,152.966006321072,-27.5230380286677,465.223770650619,6249.48467410564
1380,D0619,BOTTICELLI STREET PARK,B-RE-1664,861,FIG TREE POCKET ROAD,FIG TREE POCKET,4069,152.965733399,-27.5429424399999,2193.80053909229,27251.1587576454
1381,D0876,BOORAL STREET PARK,B-RE-2362,14,BONYI STREET,SUNNYBANK HILLS,4109,153.06236132905,-27.5963206068027,223.31876652476,2857.00024518723
1382,D0877,ARCHER PARADE PARK,B-RE-0030,430,CLIVEDEN AVENUE,CORINDA,4075,152.993787263168,-27.5482584658158,3463.82790544409,193053.113640158
1383,D0878,JONES ROAD PARK,B-RE-2361,95,JONES ROAD,CARINA HEIGHTS,4152,153.087331445163,-27.5002886344493,399.039309829233,5609.45519677035
1384,D0879,MEADOWBANK STREET PARK,B-RE-2363,48,MEADOWBANK STREET,CARINDALE,4152,153.106714046297,-27.5100116590107,3065.35625160632,109128.710573832
1385,D0880,WINSTANLEY STREET PARK,B-RE-2364,8,RAINSBY COURT,CARINDALE,4152,153.108509490254,-27.5102106864592,2358.84192132655,63944.0124946252
1386,D0881,GLENALWYN STREET PARK,B-RE-2365,32,GLENALWYN STREET,HOLLAND PARK,4121,153.084408580176,-27.5172729492318,153.224213727056,1116.45843029301
1387,D0883,HAM ROAD PARK,B-RE-2371,165,HAM ROAD,MANSFIELD,4122,153.103511622108,-27.5446471087029,717.058181792273,12077.4374898924
1388,D0884,PAMAROO CRESCENT PARK,B-RE-2372,35,CHIPALA STREET,JINDALEE,4074,152.932221477158,-27.5349873538354,106.881964843168,851.96855103396
1389,D0885,CHELSEA STREET PARK,B-RE-2373,153,NEMIES ROAD,RUNCORN,4113,153.066655313176,-27.602590222526,807.532059877006,15940.1221253128
1390,D0887,HAWBRIDGE STREET PARK,B-RE-2374,2,HAWBRIDGE STREET,CARSELDINE,4034,153.011929714127,-27.3551177680279,144.440473362744,1331.08978322019
1391,D0888,BERYL MCKENZIE PARK,B-RE-2375,54,NURSERY ROAD,HOLLAND PARK WEST,4121,153.064128253428,-27.5337397326171,243.420845672188,3288.92746525071
1392,D0425,RANKIN STREET PARK,B-RE-1506,26,RANKIN STREET,INDOOROOPILLY,4068,152.970238007933,-27.5031697748178,439.021306386288,7686.90029994718
1393,D0426,FOXTON STREET PARK (NO. 41A),B-RE-1505,37,FOXTON STREET,INDOOROOPILLY,4068,152.972035475886,-27.5037403766089,406.668881008131,5095.94471595599
1394,D0427,INDOOROOPILLY FERRY RESERVE,B-RE-1504,12,RADNOR STREET,INDOOROOPILLY,4068,152.973186521642,-27.5046190990424,347.133976904113,2420.25934276846
1395,D0428,WITTON ROAD PARK (NO. 209),B-RE-1503,209,WITTON ROAD,INDOOROOPILLY,4068,152.969738064971,-27.5051448832126,264.539878339723,2286.82461661326
1396,D0429,KENNEWELL PARK,B-RE-1502,648,MOGGILL ROAD,INDOOROOPILLY,4068,152.960076304945,-27.5070618893002,957.722646697319,15746.1828060755
1397,D0430,MOORE PARK,B-RE-1501,27,RUSSELL TERRACE,INDOOROOPILLY,4068,152.965589249166,-27.4978814769169,1452.62559669597,102104.160595339
1398,D0432,ABBEVILLE STREET PARK,B-RE-1500,41,ABBEVILLE STREET,UPPER MOUNT GRAVATT,4122,153.088992200463,-27.5445136384269,598.938237939977,19846.2300949715
1399,D0434,BROADWATER PICNIC GROUND PARK,B-RE-1499,20,MANSFIELD PLACE,MANSFIELD,4122,153.112152608579,-27.5438702125993,1486.41879131239,77435.2478940951
1400,D0435,BOORABBIN PICNIC GROUND,B-RE-1490,713,MT GRAVATT-CAPALABA ROAD,WISHART,4122,153.110832344,-27.552873443,3122.10382798877,145987.796549051
1401,D0436,COORA STREET PARK,B-RE-1489,142,GREENWOOD STREET,WISHART,4122,153.107193160141,-27.557649644735,1489.22834184959,87518.4294864062
1402,D0438,NUDGEE BEACH RESERVE,B-RE-1447,18,FORTITUDE STREET,NUDGEE BEACH,4014,153.098458936696,-27.3442622061109,4161.15408475543,221709.40160416
1403,D1165,ROBERT MITCHELL PARK,B-RE-2148,21,NEATH STREET,SUNNYBANK HILLS,4109,153.042042479269,-27.5843845211031,981.139102824186,31325.1540505627
1404,D1166,NEATH STREET PARK,B-RE-2147,81,GOMAN STREET,SUNNYBANK HILLS,4109,153.042891175415,-27.5822332126352,182.870694884509,898.457310118952
1405,D1167,RYHILL ROAD PARK (NO. 126),B-RE-2146,115,DITTON ROAD,SUNNYBANK HILLS,4109,153.041153883289,-27.582945222127,181.311909929834,807.912669662075
1406,D1168,MORDEN ROAD PARK,B-RE-2145,133,RYHILL ROAD,SUNNYBANK HILLS,4109,153.040147242983,-27.5827989390523,181.049484030188,809.359235738498
1407,D1169,GOMAN STREET PARK,B-RE-2115,116,MORDEN ROAD,SUNNYBANK HILLS,4109,153.040166756128,-27.5815597457986,120.698237786085,809.356539482431
1408,D1173,LINDEMAN PLACE PARK,B-RE-2114,139A,HOLMEAD ROAD,EIGHT MILE PLAINS,4113,153.102646002501,-27.5729874279728,177.834640499674,1483.06759068132
1409,D1174,WENDY TURNBULL PARK,B-RE-2113,47,ENBROOK STREET,BRACKEN RIDGE,4017,153.036434642838,-27.3300324985752,457.712446202676,7588.71803583977
1410,D1175,GAFFNEY STREET PARK,B-RE-2112,41,GAFFNEY STREET,CARINA HEIGHTS,4152,153.098550897135,-27.5026163826375,340.951385612066,5419.30913206749
1411,D1176,MONASH PLACE PARK,B-RE-2193,135,BERGIN ROAD,FERNY GROVE,4055,152.921657788316,-27.3984687494702,2822.98090370824,30773.5015160799
1412,D1177,KERYN PLACE PARK,B-RE-2192,61,MUNGARIE STREET,KEPERRA,4054,152.945590178679,-27.420936767441,538.160290751072,13107.7631701036
1413,D1178,LAMBERT MCBRIDE PARK,B-RE-2191,52,MULLER ROAD,ZILLMERE,4034,153.050875699506,-27.3580574105641,304.58826935429,5064.45922457786
1414,D1180,LAGONDA STREET PARK,B-RE-2190,32,LAGONDA STREET,ANNERLEY,4103,153.028029191649,-27.5117127660514,401.553928530053,8153.64828374263
1415,D0620,CLEM MASTERS PARK,B-RE-1663,31,HICKSON ROAD,DEAGON,4017,153.064737585789,-27.3332971543957,1063.67249590567,13837.9125416057
1416,D0621,PIMELEA RESERVE,B-RE-1662,54,TOWNSEND STREET,BRIGHTON,4017,153.058075050795,-27.2979030024794,2860.02635677036,133553.459770478
1417,D0622,MARY CHAYTER PARK,B-RE-1661,76,TENNESSEE AVENUE,TARRAGINDI,4121,153.034089369454,-27.5252981604936,592.404326546187,13485.8522214235
1418,D0623,SEXTON STREET PARK,B-RE-1660,166,SEXTON STREET,TARRAGINDI,4121,153.048788175998,-27.5182867175108,705.513473104748,25003.5552508157
1419,D0624,HOLMEAD PARK,B-RE-1659,2,HOLMEAD ROAD,EIGHT MILE PLAINS,4113,153.092619694368,-27.5663441799697,1715.73703829486,98383.9416336342
1420,D0625,EDWARD KELK PARK,B-RE-1658,240,SIBLEY ROAD,WYNNUM WEST,4178,153.145507613031,-27.4454925140645,2231.80707977429,114766.845021749
1421,D0626,TWELFTH AVENUE PARK,B-RE-1535,51,TWELFTH AVENUE,ST LUCIA,4067,153.004042234225,-27.4996997440248,291.388325762508,2944.16859756932
1422,D0627,ALDERLEY GROVE PARK,B-RE-1534,57,CHELFORD STREET,ALDERLEY,4051,153.007692731758,-27.4198824170638,1089.29095649601,42630.2561563715
1423,D0628,ASHGROVE QUARRY PARK,B-RE-1533,142,ST JOHNS AVENUE,ASHGROVE,4060,152.964721849314,-27.4443498724664,1480.26446334844,118917.848224848
1424,D0629,MONOCEROS STREET PARK,B-RE-1532,40,MONOCEROS STREET,INALA,4077,152.962210595931,-27.608321729905,449.002158059196,5542.90325793123
1425,D0631,KEPERRA PICNIC GROUND PARK,B-RE-1531,20,TRAMWAY STREET,FERNY GROVE,4055,152.93858955732,-27.4094165893831,2408.74472311561,330626.919299998
1426,D0632,PRIESTDALE ROAD PARK (NO. 2596),B-RE-1612,2596,LOGAN ROAD,EIGHT MILE PLAINS,4113,153.100258535739,-27.5824683513989,1001.89248938553,43212.8805672476
1427,D0891,EDINBURGH CASTLE ROAD PARK,B-RE-2376,105,EDINBURGH CASTLE ROAD,WAVELL HEIGHTS,4012,153.038108994054,-27.4018092124576,274.192441555661,4310.55343587008
1428,D0892,DOOHAN MOTORCYCLE RACEWAY,B-RE-2377,26,LANDERS POCKET ROAD,BRISBANE AIRPORT,4008,153.089732665339,-27.39122037558,1863.99663305684,227694.115801642
1429,D0893,AIRLIE ROAD PARK,B-RE-2378,150A,AIRLIE ROAD,PULLENVALE,4069,152.892238653929,-27.5326825881951,756.65522055267,23961.4023234375
1430,D0895,BOGNOR STREET PARK,B-RE-2379,90,BOGNOR STREET,TINGALPA,4173,153.146348584203,-27.4666377324172,1686.16278337943,124479.672813088
1431,D0898,THAGOONA STREET PARK,B-RE-2380,32,LOCKROSE STREET,MITCHELTON,4053,152.963794059965,-27.414804308764,148.476388052933,807.921859465948
1432,D0900,JACKSON ROAD PARK (NO. 24),B-RE-2441,24,JACKSON ROAD,SUNNYBANK HILLS,4109,153.047339645536,-27.581939654671,89.1736488157555,268.917596670516
1433,D0901,WIRILDA STREET PARK,B-RE-2440,28,WIRILDA STREET,MIDDLE PARK,4074,152.917886373335,-27.55566901031,261.409946883461,4031.70752724033
1434,D0904,ORIENT ROAD PARK,B-RE-2439,193,HYDE ROAD,YERONGA,4104,153.010213585,-27.5080965229999,1329.58104230854,43895.2597379896
1435,D0905,APHRODITE STREET PARK,B-RE-2438,6,APHRODITE STREET,MANLY WEST,4179,153.164016592,-27.4593316589999,1035.74409835924,26969.9051051756
1436,D0906,GORDON STREET PARK,B-RE-2392,59,CRAIG STREET,BRIGHTON,4017,153.049029989847,-27.3037219648859,579.563362966998,15493.1964960236
1437,D0907,BALD HILLS CREEK PARK,B-RE-2391,293A,BRACKEN RIDGE ROAD,BRACKEN RIDGE,4017,153.039968361898,-27.3052543450229,3671.20375117186,149996.955038955
1438,D0908,REMBRANDT STREET PARK,B-RE-2390,1710,CREEK ROAD,CARINA,4152,153.093673962697,-27.4782264929811,1486.58628583329,36945.0093663433
1439,D0909,ALLAWAH STREET PARK,B-RE-2389,12,ALLAWAH STREET,YEERONGPILLY,4105,153.010645289135,-27.5309503126612,358.780813369409,6181.37339312533
1440,D0910,CLARINA STREET PARK,B-RE-2388,2A,CLARINA STREET,CHAPEL HILL,4069,152.960878715079,-27.5012348796564,1211.7573258616,43634.7606121399
1441,D0911,ANNA SMITH OBE QUOTA PARK,B-RE-2387,61,KIDWELLY STREET,CARINDALE,4152,153.106388740993,-27.5039270340309,1604.07560890737,68516.6544639947
1442,D0912,ITHACA MEMORIAL PARK (ROAD RESERVE),B-RE-2386,,ENOGGERA TERRACE,PADDINGTON,4064,153.000640226719,-27.4585466275558,104.022720574106,570.332830395734
1443,D0913,HOLDEN PARK,B-RE-2385,18,HOLDEN DRIVE,SUNNYBANK HILLS,4109,153.042463573578,-27.5951950221788,221.687472714049,3132.97185202583
1444,D0440,NUDGEE RECREATION RESERVE,B-RE-1405,290,ELLIOTT ROAD,NUDGEE,4014,153.082132478361,-27.3642226079879,1478.91571548757,126201.803792214
1445,D0441,DENT PARK,B-RE-1404,65,ST ACHS STREET,NUDGEE,4014,153.084123024268,-27.3672345912449,302.022561111262,4866.69177819252
1446,D0442,ST ACHS STREET PARK,B-RE-1403,66,ST ACHS STREET,NUDGEE,4014,153.083513929704,-27.3676763226238,222.110170146416,2969.6051856745
1447,D0443,DOWNFALL CREEK RESERVE,B-RE-1402,57,JEFFERIS STREET,VIRGINIA,4014,153.057978039,-27.3830141989999,2196.6728415797,96479.3100746542
1448,D0444,BANYO MEMORIAL PARK,B-RE-1401,300,ST VINCENTS ROAD,BANYO,4014,153.078367139062,-27.3739023163223,439.216267678864,10983.2014391714
1449,D0445,WARBURTON PARK,B-RE-1400,14A,WELLINGTON STREET,VIRGINIA,4014,153.065042007394,-27.3803366544089,567.780015371241,21052.3272808387
1450,D0447,NICHOLSON PLACE PARK,B-RE-1399,100,GYMPIE STREET,NORTHGATE,4013,153.066082019495,-27.3879385963125,296.776902288836,3940.33148064685
1451,D0448,NUDGEE WATERHOLE RESERVE,B-RE-1398,1186,NUDGEE ROAD,NUDGEE,4014,153.093633226548,-27.3741253501952,1792.91718046871,184976.172049757
1452,D0449,BOYD PARK,B-RE-1397,11,BOYD ROAD,NUNDAH,4012,153.05710735615,-27.4009993327873,816.360156419289,36856.28834919
1453,D0450,NUNDAH MEMORIAL PARK,B-RE-1396,133,BUCKLAND ROAD,NUNDAH,4012,153.059130871895,-27.4029494878408,307.458106778135,5170.13347290537
1454,D0451,CAREW STREET PARK,B-RE-1395,46,CAREW STREET,NUNDAH,4012,153.051301877268,-27.4045399844972,519.999559984752,6467.25332423017
1455,D0452,NORTHGATE RESERVE,B-RE-1394,672,NUDGEE ROAD,NORTHGATE,4013,153.070131939,-27.396790326,3220.84066579554,116734.669189116
1456,D0454,OXENHAM PARK,B-RE-1393,134,MELTON ROAD,NUNDAH,4012,153.063652659878,-27.401290022489,871.863454367171,46639.646021419
1457,D0455,ORCHARD PARK,B-RE-1392,68,FLOWER STREET,NORTHGATE,4013,153.06248755687,-27.3913694666741,485.778761836855,13049.6003146206
1458,D0456,PLAISTED PLACE PARK,B-RE-0014,70,FLOWER STREET,NORTHGATE,4013,153.060794450275,-27.3909370722339,425.62260506015,8777.63327567605
1459,D0457,PROGRESS PARK,B-RE-1391,8,PATERSON PARADE,NORTHGATE,4013,153.07839343,-27.3907473969999,882.566465663352,25407.016662812
1460,D0458,MYRTLETOWN RESERVE,B-RE-1390,65,SANDMERE ROAD,PINKENBA,4008,153.142090907583,-27.3909247083106,749.178781762251,35543.7562837274
1461,D0460,ROSS PARK,B-RE-1389,944,SANDGATE ROAD,NUNDAH,4012,153.058732187647,-27.4093462717621,692.053075283707,20424.5185641371
1462,D1181,ALPERTON ROAD PARK,B-RE-2189,94,ALPERTON ROAD,BURBANK,4156,153.1542074313,-27.5684383084643,13481.0261916172,1848052.46198747
1463,D1182,LONGTON COURT PARK (NO. 100),B-RE-2188,100,LONGTON COURT,BURBANK,4156,153.169671406247,-27.5902356194238,10944.4076470631,1623607.9433073
1464,D1183,PANGELA STREET PARK,B-RE-2187,15,CHAPROWE ROAD,THE GAP,4061,152.945381533,-27.441018051,685.151047073963,3159.67240720341
1465,D1184,DEWBERRY CLOSE PARK,B-RE-2186,329,WARRIGAL ROAD,EIGHT MILE PLAINS,4113,153.086015076182,-27.5861072258384,215.288423812141,2797.89095134305
1466,D1185,LYNELLE STREET PARK (LOT 300),B-RE-2185,28,THE AVENUE,SUNNYBANK HILLS,4109,153.050730850919,-27.6022216137685,620.944510728861,17319.4138421703
1467,D1186,MARTINDALE STREET PARK,B-RE-2184,95,STRINGYBARK DRIVE,CHERMSIDE WEST,4032,153.003811230615,-27.3762631023826,1198.19459259395,31521.9283570846
1468,D0633,BROOK STREET PARK,B-RE-1611,20A,BROOK STREET,EVERTON PARK,4053,152.987556911203,-27.4102265158271,308.918253556829,3777.39172409311
1469,D0634,EMMA STREET PARK,B-RE-1610,95,EMMA STREET,KALINGA,4030,153.045758137301,-27.4078969725847,537.578611240846,9903.68214206483
1470,D0635,MCPHERSON PARK,B-RE-1609,146,DENHAM STREET,BRACKEN RIDGE,4017,153.042185590753,-27.321611497917,990.943199020777,57704.6680531959
